code,title,uni,state
ARCO4201,Archaeology Honours Thesis 1,University of Sydney,NSW
ARCO4202,Archaeology Honours Thesis 2,University of Sydney,NSW
ARCO3101,"Archaeology: History, Theory, Research",University of Sydney,NSW
ARCH9106,Architectural Investigations: Models,University of Sydney,NSW
DECO2103,Architectural Modelling and Prototyping,University of Sydney,NSW
CIVL4860,Architectural to Structural Design,University of Sydney,NSW
ARCH9104,Architecture and Diagrams,University of Sydney,NSW
ARCH4010,Architecture Dissertation,University of Sydney,NSW
ARCH4008,Architecture Research Areas,University of Sydney,NSW
WMST6902,Arguing the Point,University of Sydney,NSW
ARHT4111,Art History Honours Thesis 1,University of Sydney,NSW
ARHT4112,Art History Honours Thesis 2,University of Sydney,NSW
ARHT4113,Art is the Issue: Histories and Theories,University of Sydney,NSW
ARHT2677,"Art, Memory, and Identity",University of Sydney,NSW
PERF5610,Arts and Creative Industries Placement,University of Sydney,NSW
MUSC4211,Arts Music Honours Thesis 1,University of Sydney,NSW
MUSC4212,Arts Music Honours Thesis 2a,University of Sydney,NSW
MUSC4213,Arts Music Honours Thesis 2b,University of Sydney,NSW
ARHT3678,Arts of the Book in the Islamic World,University of Sydney,NSW
GEOS3053,Asia-Pacific Field School,University of Sydney,NSW
GEOS3953,Asia-Pacific Field School (Advanced),University of Sydney,NSW
ASNS1602,"Asia: Past, Present, Future",University of Sydney,NSW
ASNS6010,Asian Language Acquisition 1,University of Sydney,NSW
ASNS6011,Asian Language Acquisition 2,University of Sydney,NSW
ASNS6012,Asian Language Acquisition 3,University of Sydney,NSW
ASNS6013,Asian Language Acquisition 4,University of Sydney,NSW
ASNS6905,Asian Popular Culture,University of Sydney,NSW
ASNS4011,Asian Studies Honours A,University of Sydney,NSW
ASNS4012,Asian Studies Honours B,University of Sydney,NSW
ASNS4013,Asian Studies Honours C,University of Sydney,NSW
ASNS4014,Asian Studies Honours D,University of Sydney,NSW
ASNS4111,Asian Studies Honours Thesis 1,University of Sydney,NSW
ASNS4112,Asian Studies Honours Thesis 2,University of Sydney,NSW
OCCP5207,Assessing Evidence for OT Practice,University of Sydney,NSW
PSYC6083,Assessment Across the Lifespan,University of Sydney,NSW
NURS5012,Assessment and Clinical Judgement,University of Sydney,NSW
NURS5089,Assessment and Diagnostic Reasoning,University of Sydney,NSW
EDPZ6011,Assessment Literacy for School Teachers,University of Sydney,NSW
OLET1640,Astronomy: from Big Bang to Darkness,University of Sydney,NSW
OLET1636,Astronomy: from Earth to Exoplanets,University of Sydney,NSW
OLET1638,Astronomy: from Stars to Black Holes,University of Sydney,NSW
PHYS2013,Astrophysics and Relativity,University of Sydney,NSW
PHYS2913,Astrophysics and Relativity (Advanced),University of Sydney,NSW
PHYS2923,Astrophysics and Relativity (SSP),University of Sydney,NSW
RLST1005,"Atheism, Fundamentalism and New Religions",University of Sydney,NSW
DESC9134,Audio and Acoustics Seminar,University of Sydney,NSW
DESC9090,Audio Systems and Measurement,University of Sydney,NSW
CSCD3090,Audiology 2,University of Sydney,NSW
CSCD5068,Audiology and Aural Habilitation,University of Sydney,NSW
MCGY1000,Aural Perception 1,University of Sydney,NSW
MCGY1001,Aural Perception 1A,University of Sydney,NSW
MCGY1002,Aural Perception 1B,University of Sydney,NSW
MCGY1003,Aural Perception 2,University of Sydney,NSW
MCGY2004,Aural Perception 3,University of Sydney,NSW
MCGY2005,Aural Perception 4,University of Sydney,NSW
AFNR5705,Australian Forest Systems,University of Sydney,NSW
NURS6029,Australian Health Care - Global Context,University of Sydney,NSW
NURS3015,Australian Health Care System,University of Sydney,NSW
LAWS3412,Australian Income Tax,University of Sydney,NSW
LAWS5112,Australian Income Tax,University of Sydney,NSW
ARCO3401,Australian Lithic Technology (Project 1),University of Sydney,NSW
OLET1137,Australian Perspectives: Rugby League,University of Sydney,NSW
MUSC2672,Australian Popular Music,University of Sydney,NSW
EDUF3030,Australian Schooling Systems,University of Sydney,NSW
SCPL2601,Australian Social Policy,University of Sydney,NSW
CLAW3201,Australian Taxation System,University of Sydney,NSW
BIOL2032,Australian Wildlife Biology,University of Sydney,NSW
ARHT6953,Backstage at the Mitchell Library,University of Sydney,NSW
LAWS5113,Banking and Financial Instruments,University of Sydney,NSW
LAWS3413,Banking and Financial Instruments,University of Sydney,NSW
CLAW3210,Banking and Financial Law,University of Sydney,NSW
GDMP1011,Basic and Clinical Sciences 1,University of Sydney,NSW
MDMP5111,Basic and Clinical Sciences 1,University of Sydney,NSW
GDMP1021,Basic and Clinical Sciences 2,University of Sydney,NSW
MDMP5125,Basic and Clinical Sciences 2,University of Sydney,NSW
MDMP5211,Basic and Clinical Sciences 3,University of Sydney,NSW
GDMP2021,Basic and Clinical Sciences 4,University of Sydney,NSW
MDMP5221,Basic and Clinical Sciences 4,University of Sydney,NSW
MDMP5316,Basic and Clinical Sciences 7,University of Sydney,NSW
MDMP5416,Basic and Clinical Sciences 8,University of Sydney,NSW
MDMP5426,Basic and Clinical Sciences 8,University of Sydney,NSW
INTM5006,Basic Endocrinology,University of Sydney,NSW
INTM5005,Basic Gastroenterology,University of Sydney,NSW
INTM5011,Basic Haematology,University of Sydney,NSW
INTM5012,Basic Immunology,University of Sydney,NSW
INTM5009,Basic Infectious Diseases,University of Sydney,NSW
DENT5300,Basic Life Support and Resuscitation A,University of Sydney,NSW
DENT5302,Basic Life Support and Resuscitation B,University of Sydney,NSW
DENT5304,Basic Life Support and Resuscitation C,University of Sydney,NSW
DENT5306,Basic Life Support and Resuscitation D,University of Sydney,NSW
INTM5002,Basic Neurology,University of Sydney,NSW
DENT5165,Basic Orthodontic Theory,University of Sydney,NSW
PHAR1812,Basic Pharmaceutical Sciences,University of Sydney,NSW
INTM5007,Basic Renal Medicine,University of Sydney,NSW
INTM5004,Basic Respiratory Medicine,University of Sydney,NSW
INTM5003,Basic Rheumatology,University of Sydney,NSW
SURG5037,Basic Sciences and Benign Breast Disease,University of Sydney,NSW
WIND1611,Bassoon 1,University of Sydney,NSW
WIND1612,Bassoon 2,University of Sydney,NSW
WIND2613,Bassoon 3,University of Sydney,NSW
WIND2213,Bassoon 3 (Extended),University of Sydney,NSW
WIND2614,Bassoon 4,University of Sydney,NSW
WIND2214,Bassoon 4 (Extended),University of Sydney,NSW
WIND3615,Bassoon 5,University of Sydney,NSW
WIND3215,Bassoon 5 (Extended),University of Sydney,NSW
WIND3616,Bassoon 6,University of Sydney,NSW
WIND3216,Bassoon 6 (Extended),University of Sydney,NSW
WIND4217,Bassoon 7 (Extended),University of Sydney,NSW
WIND4218,Bassoon 8 (Extended),University of Sydney,NSW
BSTA5014,Bayesian Statistical Methods,University of Sydney,NSW
OLET1307,Beginner Programming for Data Analysis,University of Sydney,NSW
DENT5233,Behaviour and Dental Management 2,University of Sydney,NSW
DENT5236,Behaviour and Dental Management 3,University of Sydney,NSW
DENT5230,Behaviour and Dental Management 3,University of Sydney,NSW
DENT5239,Behaviour and Dental Management 4,University of Sydney,NSW
DENT5031,Behaviour Management,University of Sydney,NSW
PSYC3914,Behavioural and Cognitive Neuroscience Adv,University of Sydney,NSW
AHCD1020,Behavioural Sciences Support (A),University of Sydney,NSW
AHCD1021,Behavioural Sciences Support (B),University of Sydney,NSW
PRFM2601,Being There: Theories of Performance,University of Sydney,NSW
PRFM2603,Between Improvisation and Text,University of Sydney,NSW
BBCL4011,Biblical Studies Honours A,University of Sydney,NSW
BBCL4012,Biblical Studies Honours B,University of Sydney,NSW
BBCL4013,Biblical Studies Honours C,University of Sydney,NSW
BBCL4014,Biblical Studies Honours D,University of Sydney,NSW
BBCL4111,Biblical Studies Honours Thesis 1,University of Sydney,NSW
BBCL4112,Biblical Studies Honours Thesis 2,University of Sydney,NSW
BBCL1002,Biblical Themes: Joshua to Kings,University of Sydney,NSW
DATA2901,Big Data and Data Diversity (Advanced),University of Sydney,NSW
FASS3998,"Big Data, Algorithms, and Security",University of Sydney,NSW
EDPJ5025,Bilingual Education,University of Sydney,NSW
CHNG5605,Bio-Products: Laboratory to Marketplace,University of Sydney,NSW
CHNG9304,Biochemical Engineering,University of Sydney,NSW
CHNG3804,Biochemical Engineering,University of Sydney,NSW
MEDS2003,Biochemistry and Molecular Biology,University of Sydney,NSW
BCHM2552,Biochemistry Exchange,University of Sydney,NSW
BCHM3555,Biochemistry Exchange,University of Sydney,NSW
BCHM2555,Biochemistry Exchange,University of Sydney,NSW
BCHM2554,Biochemistry Exchange,University of Sydney,NSW
BCHM2556,Biochemistry Exchange,University of Sydney,NSW
BCHM3554,Biochemistry Exchange,University of Sydney,NSW
BCHM2553,Biochemistry Exchange,University of Sydney,NSW
BCHM3556,Biochemistry Exchange,University of Sydney,NSW
BCHM3552,Biochemistry Exchange,University of Sydney,NSW
BCHM4012,Biochemistry Honours B,University of Sydney,NSW
BCHM4013,Biochemistry Honours C,University of Sydney,NSW
BCHM4014,Biochemistry Honours D,University of Sydney,NSW
ELEC3803,Bioelectronics,University of Sydney,NSW
BETH5104,"Bioethics, Law and Society",University of Sydney,NSW
BSTA5013,Bioinformatics,University of Sydney,NSW
BINF3551,Bioinformatics Exchange,University of Sydney,NSW
AHCD1011,Biological Sciences Orientation,University of Sydney,NSW
AHCD1057,Biological Sciences Support,University of Sydney,NSW
AHCD1012,Biological Sciences Support (A),University of Sydney,NSW
AHCD1013,Biological Sciences Support (B),University of Sydney,NSW
BIOL2554,Biology Exchange,University of Sydney,NSW
BIOL3552,Biology Exchange,University of Sydney,NSW
BIOL2556,Biology Exchange,University of Sydney,NSW
BIOL2553,Biology Exchange,University of Sydney,NSW
BIOL3556,Biology Exchange,University of Sydney,NSW
BIOL2557,Biology Exchange,University of Sydney,NSW
BIOL2555,Biology Exchange,University of Sydney,NSW
BIOL1552,Biology Exchange,University of Sydney,NSW
BIOL3551,Biology Exchange,University of Sydney,NSW
BIOL3553,Biology Exchange,University of Sydney,NSW
BIOL3555,Biology Exchange,University of Sydney,NSW
BIOL1551,Biology Exchange,University of Sydney,NSW
BIOL3554,Biology Exchange,University of Sydney,NSW
BIOL2022,Biology Experimental Design and Analysis,University of Sydney,NSW
BIOL4016,Biology Honours A,University of Sydney,NSW
BIOL4012,Biology Honours B,University of Sydney,NSW
BIOL4013,Biology Honours C,University of Sydney,NSW
BIOL4014,Biology Honours D,University of Sydney,NSW
BIOL4105,Biology Honours Project C,University of Sydney,NSW
BMET9660,Biomanufacturing,University of Sydney,NSW
BMET3660,Biomanufacturing,University of Sydney,NSW
EXSS2018,Biomechanical Analysis of Movement,University of Sydney,NSW
OCCP5208,Biomechanical and Sensorimotor Strategies,University of Sydney,NSW
BMET4961,Biomechanics and Biomaterials,University of Sydney,NSW
EXSS1018,Biomechanics of Human Movement,University of Sydney,NSW
AHCD1018,Biomechanics Support (1),University of Sydney,NSW
AHCD2008,Biomechanics Support (2),University of Sydney,NSW
BMET1960,Biomedical Engineering 1A,University of Sydney,NSW
BMET2960,Biomedical Engineering 2,University of Sydney,NSW
BMET4990,Biomedical Product Development,University of Sydney,NSW
BMET9990,Biomedical Product Development,University of Sydney,NSW
BETH5103,Biomedicine and Society,University of Sydney,NSW
CHEM3110,Biomolecules: Properties and Reactions,University of Sydney,NSW
CHEM3910,Biomolecules: Properties and Reactions Adv,University of Sydney,NSW
RSCH9012,Biosafety,University of Sydney,NSW
BSTA5020,Biostatistics Research Project Part A (WPP),University of Sydney,NSW
BSTA5021,Biostatistics Research Project Part B (WPP),University of Sydney,NSW
MECO6937,Book Design and Production,University of Sydney,NSW
MECO6943,Book Marketing and Sales,University of Sydney,NSW
MECO6917,Book Publishing Business,University of Sydney,NSW
HSTY2628,BOOM! The History of War,University of Sydney,NSW
BIOL2030,Botany,University of Sydney,NSW
BIOL2930,Botany (Advanced),University of Sydney,NSW
PSYC2010,Brain and Behaviour,University of Sydney,NSW
PSYC2910,Brain and Behaviour (Advanced),University of Sydney,NSW
PSYC2015,Brain and Behavioural Psychology,University of Sydney,NSW
PSYC2915,Brain and Behavioural Psychology (Advanced),University of Sydney,NSW
MKTG6016,Brand Management,University of Sydney,NSW
BRSS1000,Brass Ensemble 1,University of Sydney,NSW
BRSS1001,Brass Ensemble 2,University of Sydney,NSW
BRSS2000,Brass Ensemble 3,University of Sydney,NSW
BRSS2001,Brass Ensemble 4,University of Sydney,NSW
BRSS3000,Brass Ensemble 5,University of Sydney,NSW
BRSS3001,Brass Ensemble 6,University of Sydney,NSW
BRSS4000,Brass Ensemble 7,University of Sydney,NSW
BRSS4001,Brass Ensemble 8,University of Sydney,NSW
MRTY5106,Breast Imaging A,University of Sydney,NSW
MRTY5140,Breast Imaging B,University of Sydney,NSW
SLEE5102,Breathing Disorders of Sleep,University of Sydney,NSW
DESC9195,Building Economics,University of Sydney,NSW
DESC9674,Building Information Management,University of Sydney,NSW
BADP2004,Building Technologies,University of Sydney,NSW
BUSS4312,Business Analytics Honours A,University of Sydney,NSW
BUSS4313,Business Analytics Honours B,University of Sydney,NSW
QBUS3600,Business Analytics in Practice,University of Sydney,NSW
BUSS7002,Business Dissertation,University of Sydney,NSW
BUSS7000,Business Dissertation A,University of Sydney,NSW
BUSS7001,Business Dissertation B,University of Sydney,NSW
OLET1201,Business Entrepreneurship: Business Models,University of Sydney,NSW
OLET1202,Business Entrepreneurship: Guerrilla Tactics,University of Sydney,NSW
OLET1205,Business Ethics: Interactive Cases,University of Sydney,NSW
BUSS4001,Business Honours Research Methods,University of Sydney,NSW
BUSS4212,Business Information Systems Honours A,University of Sydney,NSW
INFS3600,Business Information Systems in Practice,University of Sydney,NSW
INFS3080,Business Information Systems Projects,University of Sydney,NSW
BUSS5020,Business Insights,University of Sydney,NSW
INFS3050,Business Intelligence for Managers,University of Sydney,NSW
CLAW2214,Business Law for Accountants,University of Sydney,NSW
BUSS4712,Business Law Honours A,University of Sydney,NSW
BUSS4713,Business Law Honours B,University of Sydney,NSW
CLAW3600,Business Law in Practice,University of Sydney,NSW
MKTG6020,Business Marketing,University of Sydney,NSW
QBUS6310,Business Operations Analysis,University of Sydney,NSW
BUSS1321,Business Practicum,University of Sydney,NSW
BUSS6104,Business Practicum,University of Sydney,NSW
INFS6015,Business Process Management,University of Sydney,NSW
BUSS2320,Business Project,University of Sydney,NSW
BUSS6509,Business Project A,University of Sydney,NSW
CLAW2208,"Business Regulation, Risk and Compliance",University of Sydney,NSW
QBUS6820,Business Risk Management,University of Sydney,NSW
INFS6004,Business Transformation Projects,University of Sydney,NSW
CLAW2207,"Business, Ethics and the Law",University of Sydney,NSW
MATH1021,Calculus Of One Variable,University of Sydney,NSW
MATH1921,Calculus Of One Variable (Advanced),University of Sydney,NSW
MATH1931,Calculus Of One Variable (SSP),University of Sydney,NSW
AMED3001,Cancer,University of Sydney,NSW
AMED3901,Cancer (Advanced),University of Sydney,NSW
NURS5057,Cancer and Haematology Nursing Practice,University of Sydney,NSW
PAIN5014,Cancer Pain,University of Sydney,NSW
OLET2401,Cancer Survivorship,University of Sydney,NSW
NURS5079,Capstone (Professional Practice),University of Sydney,NSW
NURS5080,Capstone (Research),University of Sydney,NSW
NURS5078,Capstone (Workplace),University of Sydney,NSW
ARHT6923,Capstone Art Curating Internship,University of Sydney,NSW
ELEC5020,Capstone Project A,University of Sydney,NSW
CIVL5020,Capstone Project A,University of Sydney,NSW
CHNG5020,Capstone Project A,University of Sydney,NSW
AMME5020,Capstone Project A,University of Sydney,NSW
ELEC5021,Capstone Project B,University of Sydney,NSW
CIVL5021,Capstone Project B,University of Sydney,NSW
CHNG5021,Capstone Project B,University of Sydney,NSW
AMME5021,Capstone Project B,University of Sydney,NSW
ELEC5022,Capstone Project B Extended,University of Sydney,NSW
CIVL5022,Capstone Project B Extended,University of Sydney,NSW
CHNG5022,Capstone Project B Extended,University of Sydney,NSW
AMME5022,Capstone Project B Extended,University of Sydney,NSW
INTM5014,Cardiology,University of Sydney,NSW
PHTY5192,Cardiopulmonary Physiotherapy,University of Sydney,NSW
