code,title
OCC2014,"OCC2014 Occupational performance, capabilities and components"
OCC2020,OCC2020 Enabling occupation: Performance challenges 1A
OCC2022,OCC2022 Skills for evidence based practice 1
OCC3000,OCC3000 Enabling occupation: Fieldwork experience 1B
OCC3031,OCC3031 Enabling occupation: Performance challenges 1B
OCC3041,OCC3041 Skills for evidence based practice 2
OCC3052,OCC3052 Enabling occupation 2: Performance challenges in population health
OCC3061,OCC3061 Health promotion in occupational therapy
OCC3062,OCC3062 Participation community practice 1: Development
OCC3072,OCC3072 Occupational therapy honours research project 1
OCC4010,OCC4010 Foundations of occupational therapy
OCC4020,OCC4020 Humans as occupational beings
OCC4030,"OCC4030 Occupational performance, capabilities and components"
OCC4040,OCC4040 Enabling occupation 1
OCC4051,OCC4051 Contemporary advances in occupational therapy practice
OCC4071,OCC4071 Participatory community practice 2: Implementation
OCC4081,OCC4081 Transition to practice 1
OCC4082,OCC4082 Advanced professional practice
OCC4091,OCC4091 Occupational therapy honours research project 2
OCC4092,OCC4092 Transition to practice 2
OCC5050,OCC5050 Enabling occupation 2
OCC5060,OCC5060 Enabling occupation 3
OCC5070,OCC5070 Transition to practice
OCC5080,OCC5080 Advanced professional practice
OCC5121,OCC5121 Advanced adaptive and assistive technology
OCC5131,"OCC5131 Advanced assessment of children: Methods, policy, ethics and issues"
OCC5141,OCC5141 Occupational therapy for children with a disability and their families
OCC5161,OCC5161 Human occupation and health
OHS1000,OHS1000 Introduction to art and design health and safety
OPM4000,OPM4000 Principles of managing projects
OPM4001,OPM4001 Managing the project context
OPM4002,OPM4002 Techniques for managing projects
OPM4003,OPM4003 Delivering projects
OPM5000,OPM5000 Organising the project function
OPM5001,OPM5001 Project as a social system
OPM5002,OPM5002 Innovation in the project context
OPM5003,OPM5003 Managing project knowledge
PAC3512,PAC3512 Current aspects of pharmaceutical research
PAC3522,PAC3522 Applied research project
PAC4261,PAC4261 Drug delivery and development
PAC4371,PAC4371 Professional experience placement program
PAC4382,PAC4382 Context for practice III
PAC4441,PAC4441 Integrated therapeutics: Endocrinology and renal
PAC4451,PAC4451 Integrated therapeutics: Dermatology and pain
PAC4462,PAC4462 Integrated therapeutics: Neurology and oncology
PAC4472,PAC4472 Integrated therapeutics: Mental Health
PAC4482,PAC4482 Preparation for practice
PAR1011,PAR1011 Foundations of paramedic practice 1
PAR1012,PAR1012 Foundations of paramedic practice 2
PAR1021,PAR1021 Introduction to paramedic research and evidence
PAR1022,PAR1022 Health and disease across the lifespan
PAR1031,PAR1031 Professionalism in paramedic practice
PAR1032,PAR1032 Paramedicine in the Australian health care system
PAR2011,PAR2011 Paramedic advanced life support
PAR2012,PAR2012 Paramedic management of respiratory conditions
PAR2020,PAR2020 Foundation paramedic clinical practice
PAR2021,PAR2021 Paramedic management of cardiovascular conditions
PAR2022,PAR2022 Paramedic management of trauma conditions
PAR2031,PAR2031 Pharmacotherapy in paramedic practice
PAR2032,PAR2032 Paramedic management of mental health
PAR3011,PAR3011 Paramedic management of medical conditions
PAR3012,PAR3012 Extended paramedic care
PAR3021,PAR3021 Paramedic emergency management
PAR3022,PAR3022 Clinical education and leadership in paramedic research and practice
PAR3031,PAR3031 Paramedic management of maternal and neonatal health
PAR3032,PAR3032 Paramedic management of acute conditions affecting special populations
PAR3033,PAR3033 Integrated clinical practice
PAR5200,PAR5200 Introduction to aeromedical and retrieval concepts
PAR5210,PAR5210 Professional practice in aeromedical retrieval
PAR5220,PAR5220 Aeromedical and retrieval clinical 1: Advanced life support/critical care
PAR5230,PAR5230 Aeromedical retrieval coordination
PAR5240,PAR5240 Aeromedical retrieval rescue for intensive care paramedics
PAR5250,PAR5250 Aeromedical and retrieval clinical 2: Intensive care
PAR5320,PAR5320 Extended care paramedicine 1
PAR5330,PAR5330 Extended care paramedicine 2
PAR5400,PAR5400 Principles of advanced care paramedic practice
PAR5410,PAR5410 Pharmacotherapy and clinical toxicology in advanced care paramedic practice
PAR5420,PAR5420 Intensive care management of cardiac conditions
PAR5430,PAR5430 Intensive care management of respiratory conditions
PAR5440,PAR5440 Intensive care management of trauma and environmental conditions
PAR5450,PAR5450 Advanced care paramedic management of paediatric and obstetric patients
PAR5460,PAR5460 Transition to practice in the intensive care simulated environment
PAR5470,PAR5470 Transition to intensive care clinical practicum
PAR5480,PAR5480 Intensive care management of medical conditions
PBH1102,PBH1102 Introduction to communicating health
PBH1104,PBH1104 Global health: Opportunities and challenges
PBH2001,PBH2001 Foundations of epidemiology
PBH2002,PBH2002 Foundations of biostatistics
PBH2003,"PBH2003 Culture, society and health"
PBH2004,"PBH2004 Health, law and ethics"
PBH2005,PBH2005 Health program planning
PBH2006,PBH2006 Treatment and technologies
PBH2008,PBH2008 Introduction to health policy and politics
PBH3001,PBH3001 Public health and clinical research methods
PBH3002,PBH3002 Disease prevention and control
PBH3003,PBH3003 Environmental determinants of health and disease
PBH3004,PBH3004 Health program evaluation
PBH3005,PBH3005 Social and behavioural sciences in public health
PBH3006,PBH3006 Public health research practicum
PBH3007,PBH3007 Health promotion practicum
PBH3008,PBH3008 Case studies in global and public health
PBH3009,PBH3009 Chronic disease epidemiology and control
PBH3010,PBH3010 Health data management
PBH3011,PBH3011 Advanced biostatistics for public health
PBH3012,PBH3012 Translating research into practice
PGC5101,PGC5101 Evidence based practice
PGC5102,PGC5102 Advanced therapeutics 1
PGC5103,PGC5103 Advanced therapeutics 2
PGC5107,PGC5107 Introduction to clinical research
PGC5108,PGC5108 Clinical research 2
PGC5109,PGC5109 Clinical research 3
PGC5110,PGC5110 Infectious diseases pharmacotherapy
PGC5113,PGC5113 Dermatology
PGC5115,PGC5115 Geriatric pharmacy practice
PGC5116,PGC5116 Geriatric disease state management
PGC5117,PGC5117 Mental health
PGC5118,PGC5118 Palliative care
PGC5119,PGC5119 Professional practice portfolio
PGP5011,PGP5011 Applied pharmacy practice 1
PGP5012,PGP5012 Applied pharmacy practice 2
PGP5021,PGP5021 Foundation practice 1
PGP5022,PGP5022 Foundation practice 2
PGW5201,PGW5201 Principles of wound healing
PGW5202,PGW5202 Wound assessment
PGW5203,PGW5203 Wound management principles
PGW5204,PGW5204 Acute and chronic wounds
PGW5205,PGW5205 Integrated wound care practice
PGW5206,PGW5206 The diabetes foot
PGW5207,PGW5207 Pressure injury management
PGW5208,PGW5208 Advanced clinical practice in wound care
PGW5209,PGW5209 Clinical risk management and wound care
PGW5210,PGW5210 Burns and scar management
PGW5211,PGW5211 Non-healing wounds and pain management
PHA2022,PHA2022 Drugs and society
PHA3011,PHA3011 Principles of drug action
PHA3021,PHA3021 Drugs in health and disease
PHA3032,PHA3032 Neuro and endocrine pharmacology
PHA3042,PHA3042 Modern drug development
PHA3800,PHA3800 Fundamentals of toxicology
PHA3801,PHA3801 Principles of pharmacology
PHA3990,PHA3990 Action in pharmacology research project
PHC5301,PHC5301 Preventative health and management of chronic disease
PHC5302,PHC5302 Common problems in primary care
PHH1052,PHH1052 Health care systems: Global and local
PHH1061,"PHH1061 Data, evidence and critical thinking in health"
PHH1081,PHH1081 Foundations of public health
PHH1101,PHH1101 Biological bases of health and disease 1
PHH1102,PHH1102 Biological bases of health and disease 2
PHH1112,PHH1112 Global health: Opportunities and challenges
PHH2022,"PHH2022 Culture, society and health"
PHH2051,PHH2051 Health program planning
PHH2101,PHH2101 Health promotion: Global and local
PHH2111,PHH2111 Treatments and technologies
PHH2141,PHH2141 Analysing patterns of health and disease
PHH2142,PHH2142 Research methods in the health sciences
PHH3001,"PHH3001 Health, law and ethics"
PHH3002,PHH3002 Health for all in a global world
PHH3011,PHH3011 Contemporary health challenges
PHH3041,PHH3041 Disease prevention and control
PHH3061,PHH3061 Health program evaluation
PHH3072,PHH3072 Health policy and politics
PHH3082,PHH3082 Health promotion practicum
PHH4101,PHH4101 Public health research proposal
PHH4102,PHH4102 Contemporary and global public health issues
PHH4201,PHH4201 Public health research report
PHO1203,PHO1203 Photography 1
PHO1204,PHO1204 Digital imaging for contemporary art
PHO2202,PHO2202 Advanced photography
PHO2204,PHO2204 Video art and the moving image 1
PHO2207,PHO2207 Photographic processes
PHO2208,PHO2208 Photographic lighting studio
PHR1001,PHR1001 Bridge to Practice I
PHR1011,PHR1011 Professional Practice I
PHR1012,PHR1012 Professional Practice II
PHR1021,PHR1021 How Medicines Work I
PHR1022,PHR1022 How Medicines Work II
PHR1031,PHR1031 How the Body Works
PHR1101,PHR1101 Bridge to Practice II
PHR2011,PHR2011 Professional Practice III
PHR2012,PHR2012 Professional Practice IV
PHR2021,PHR2021 How Medicines Work III
PHR2041,PHR2041 Comprehensive Care: Respiratory and Gastrointestinal
PHR2042,PHR2042 Comprehensive Care: Endocrinology and Renal
PHR2141,PHR2141 Comprehensive Care: Dermatology and Pain
PHR2142,PHR2142 Comprehensive Care: Cardiovascular
PHR3041,"PHR3041 Comprehensive Care: Blood, Brain and Cancers"
PHR3042,PHR3042 Acute Care: Inquiry Cases
PHR3062,PHR3062 Student Experiential Placements I
PHR3141,"PHR3141 Comprehensive Care: Pathogens, host defence and treatment"
PHR5052,PHR5052 Inquiry and Innovation Methods
PHS1001,PHS1001 Foundation physics
PHS1002,PHS1002 Physics for engineering
PHS1011,PHS1011 Classical physics and relativity
PHS1022,PHS1022 Fields and quantum physics
PHS1031,PHS1031 Physics for the living world
PHS1711,PHS1711 Applied physics
PHS2061,PHS2061 Quantum and thermal physics
PHS2062,PHS2062 Electromagnetism and optics
PHS2081,"PHS2081 Atomic, nuclear and condensed matter physics"
PHS2350,PHS2350 Physics and astronomy introductory research project 1
PHS2360,PHS2360 Physics and astronomy introductory research project 2
PHS3000,PHS3000 Experimental physics
PHS3101,PHS3101 Quantum mechanics
PHS3102,PHS3102 Statistical and condensed matter physics
PHS3201,PHS3201 Classical dynamics and field theory
PHS3202,PHS3202 Wave optics and atomic physics
PHS3302,PHS3302 Relativity and particle physics
PHS3350,PHS3350 Physics and astronomy research project 1
PHS3360,PHS3360 Physics and astronomy research project 2
PHS4000,PHS4000 Physics research project
PHS4001,PHS4001 Physics research project A
PHS4002,PHS4002 Physics research project B
PHS4020,PHS4020 Physics coursework A
PHS4021,PHS4021 Physics coursework B
PHS4100,PHS4100 Physics honours research project
PHS4110,PHS4110 Physics honours research project A
PHS4120,PHS4120 Physics honours research project B
PHS4200,PHS4200 Physics honours coursework
PHS4210,PHS4210 Physics honours coursework A
PHS4220,PHS4220 Physics honours coursework B
PHS5000,PHS5000 Advanced physics research project
PHS5001,PHS5001 Advanced physics research project A
PHS5020,PHS5020 Advanced physics coursework A
PHS5021,PHS5021 Advanced physics coursework B
PHY2011,"PHY2011 Neuroscience of communication, sensory and control systems"
PHY2032,PHY2032 Endocrine control systems
PHY2042,PHY2042 Body systems physiology
PHY2810,PHY2810 Physiology of human body systems
PHY2820,PHY2820 Physiology of human health
PHY3012,PHY3012 Integrative neuroscience
PHY3072,PHY3072 Exercise physiology and metabolism
PHY3102,"PHY3102 Nutrition, metabolism and body weight"
PHY3111,PHY3111 Sensory and cognitive neuroscience
PHY3171,PHY3171 Clinical and experimental cardiovascular physiology
PHY3181,PHY3181 Hormones and reproduction
PHY3990,PHY3990 Action in physiology research project
PIT5001,PIT5001 Foundations of psychiatry 1
PIT5002,PIT5002 Foundations of psychiatry 2
PIT5003,PIT5003 Foundations of psychiatry 3
PIT5005,PIT5005 Psychiatry of the medically ill
PIT5006,PIT5006 Child and adolescent psychiatry
PIT5008,PIT5008 Fundamentals of forensic psychiatry
PIT5010,PIT5010 Ethics of mental health care
PIT5012,PIT5012 Contemporary issues and controversies in psychiatry
PMH1011,PMH1011 Mental health in the community
PMH3110,PMH3110 Psychology impact placement
POM5001,POM5001 Perioperative management of the cardiac patient
POM5002,POM5002 Acute perioperative medicine
POM5003,POM5003 Organ dysfunction 1
POM5004,POM5004 Organ dysfunction 2
POM5005,POM5005 Human factors for patient safety
POM5101,POM5101 Perioperative medicine and cardiorespiratory disease
POM5102,POM5102 Acute perioperative care
POM5103,POM5103 Perioperative medicine and co-existing conditions
POM5104,POM5104 Key topics in perioperative medicine
PPR3102,PPR3102 Professional practice for interior architecture
PPR3103,PPR3103 Project planning and professional practice for design and multimedia
PPR4002,PPR4002 Professional practice and business planning for design
PPR4102,PPR4102 Professional practice and business planning for design
PPR5500,PPR5500 Design management and entrepreneurship
PRM1001,PRM1001 The contemporary print: Etching and relief printmaking
PRM1511,PRM1511 Artists' books
PRM2401,PRM2401 Screenprinting and the contemporary poster
PRM2512,PRM2512 Artists' books 2
PSC3041,PSC3041 Applied analytical methods
PSC3111,PSC3111 Molecular basis of drug action
PSC3112,PSC3112 Drug discovery and development
PSC3121,PSC3121 Advanced Synthetic organic chemistry
PSC3122,PSC3122 Applied Medicinal Chemistry
PSC3131,PSC3131 Analysis of drug-receptor interactions
PSC3132,PSC3132 Professional Experience in Medicinal Chemistry
PSC3142,PSC3142 Computational drug design
PSC3211,PSC3211 Industrial Formulation
PSC3212,PSC3212 Product Commercialisation
PSC3221,PSC3221 Biomolecule formulation & modified release technologies
PSC3222,PSC3222 Advanced formulation and nanotechnology
PSC3231,PSC3231 Pharmaceutical Product Manufacture
PSC3232,PSC3232 Professional Experience in Formulation Science
PSC3311,PSC3311 Microbiology and immunology
PSC3321,PSC3321 Disease-Focused Pharmacology CNS
PSC3322,PSC3322 Current aspects of cancer biology
PSC3332,PSC3332 Professional Experience in Drug Discovery Biology
