code,title,uni,state
"[	
	IBUS7322",International Service Operations Management,University of Queensland,QLD
DENT7911,Clinical Sciences I,University of Queensland,QLD
DENT7912,Clinical Sciences II,University of Queensland,QLD
DENT8010,Advanced Clinical Practice IA,University of Queensland,QLD
DENT8020,Advanced Clinical Practice IB,University of Queensland,QLD
DENT8030,Advanced Clinical Practice IIA,University of Queensland,QLD
DENT8040,Advanced Clinical Practice IIB,University of Queensland,QLD
DENT8050,Advanced Clinical Practice IIIA,University of Queensland,QLD
DENT8060,Advanced Clinical Practice IIIB,University of Queensland,QLD
DENT8071,Data Collection & Analyses,University of Queensland,QLD
DENT8072,Research Completion & Report,University of Queensland,QLD
COMU7301,Communication Practice and Campaigns,University of Queensland,QLD
COMU7302,Issues and Crisis Management,University of Queensland,QLD
COMU7304,Digital Media Theory and Practice,University of Queensland,QLD
COMU7500,Ethics and Law for Communicators,University of Queensland,QLD
ACCT7106,Financial Statement Analysis,University of Queensland,QLD
ECON7300,Statistics for Business & Economics,University of Queensland,QLD
FINM7401,Finance,University of Queensland,QLD
FINM7402,Corporate Finance,University of Queensland,QLD
FINM7403,Portfolio Management,University of Queensland,QLD
FINM7405,Financial Risk Management,University of Queensland,QLD
FINM7406,International Financial Management,University of Queensland,QLD
FINM7407,Financial Institutions and Markets,University of Queensland,QLD
ACCT7101,Accounting,University of Queensland,QLD
ACCT7102,Financial Accounting,University of Queensland,QLD
ACCT7103,Auditing,University of Queensland,QLD
ACCT7104,Corporate Accounting,University of Queensland,QLD
ACCT7107,Management Accounting and Control,University of Queensland,QLD
LAWS7012,Business Taxation,University of Queensland,QLD
LAWS7023,Business and Corporate Law,University of Queensland,QLD
COMU7000,Communication for Social Change,University of Queensland,QLD
COMU7012,Communication and Social Movements,University of Queensland,QLD
COMU7013,Participatory Development Communication,University of Queensland,QLD
COMU7014,Community Informatics,University of Queensland,QLD
EDUC7000,Dilemmas of Development: Risks of Youth,University of Queensland,QLD
EDUC7001,On the Edge: Identifying and Assisting Students at Risk,University of Queensland,QLD
EDUC7002,Promoting Positive Student Behaviour in Educational Contexts,University of Queensland,QLD
EDUC7230,Working with Students with Challenging Behaviours,University of Queensland,QLD
EDUC7014,Creating classrooms of the future with digital technologies across learning areas,University of Queensland,QLD
EDUC7113,Multiliteracies and Numeracy Across Learning Areas,University of Queensland,QLD
EDUC7114,Cross-curricular Perspectives,University of Queensland,QLD
EDUC7117,"Curriculum, Pedagogy and Assessment",University of Queensland,QLD
EDUC7008,Counselling in Professional Contexts: Helping Groups and Individuals,University of Queensland,QLD
EDUC7010,"Proactive Interventions in Guidance, Counselling and Careers",University of Queensland,QLD
EDUC7009,Career Guidance: Counselling for Life Planning,University of Queensland,QLD
EDUC7052,Career Development In Practice: Constructing Careers,University of Queensland,QLD
EDUC7007,Tasks & Tests: Individual Assessment,University of Queensland,QLD
"[	
	EDUC7011","Practicum in Guidance, Counselling and Careers",University of Queensland,QLD
"[	
	EDUC7012","Practicum in Guidance, Counselling and Careers",University of Queensland,QLD
EDUC7060,Building Leadership Capacity: Bridging Theory and Practice in the Workplace,University of Queensland,QLD
EDUC7100,Debates in Educational Leadership,University of Queensland,QLD
EDUC7101,Meeting the Challenges of Educational Change,University of Queensland,QLD
EDUC7103,"Work, Careers and Educational Leadership",University of Queensland,QLD
EDUC7071,Psychology Curriculum: Design and Resources,University of Queensland,QLD
EDUC7072,Psychology Curriculum: Professional Practice,University of Queensland,QLD
PSYC7901,Psychology: Brain and Cognition,University of Queensland,QLD
PSYC7902,Psychology: Individual and Social Behaviour,University of Queensland,QLD
EDUC7019,Cognition and Learning,University of Queensland,QLD
EDUC7205,Development in Multiple Contexts,University of Queensland,QLD
EDUC7210,Teaching and Learning in Inclusive Settings,University of Queensland,QLD
EDUC7220,Supporting Teachers and their Students with Learning Difficulties - Practicum,University of Queensland,QLD
EDUC7240,"Assessment, Planning and Instruction",University of Queensland,QLD
CHEE7409,Metabolic Engineering,University of Queensland,QLD
CHEE7325,Biomaterials: Materials in Medicine,University of Queensland,QLD
CHEE7408,Cell and Tissue Engineering,University of Queensland,QLD
BIOC6007,Directed Studies in Biomolecular Structure & Function,University of Queensland,QLD
BIOC6017,Introduction to the Molecular Biology Laboratory,University of Queensland,QLD
WATR7108,Advanced Unit Operations in Water Management,University of Queensland,QLD
ENGG7241,Engineering Project 4A,University of Queensland,QLD
ENGG7242,Engineering Project 4A,University of Queensland,QLD
ENGG7281,Engineering Project 8A,University of Queensland,QLD
ENGG7282,Engineering Project 8A,University of Queensland,QLD
ENGY7001,Climate Science and Policy,University of Queensland,QLD
ENGY7002,Energy and Development,University of Queensland,QLD
ENGY7003,Low Emission Technologies and Supply Systems,University of Queensland,QLD
MATE7014,Advanced Materials Characterization,University of Queensland,QLD
COMP7308,Operating Systems Architecture,University of Queensland,QLD
COMS7201,Computer Networks I,University of Queensland,QLD
CSSE7301,Embedded Systems Design & Interfacing,University of Queensland,QLD
COMS7200,Computer Networks II,University of Queensland,QLD
ELEC6403,Medical & Industrial Instrumentation,University of Queensland,QLD
ELEC6601,Medical Imaging,University of Queensland,QLD
ENGG7020,Systems Safety Engineering,University of Queensland,QLD
METR7200,Control Engineering 1,University of Queensland,QLD
ENGG7803,Engineering Postgraduate Project B,University of Queensland,QLD
ENGG7804,Engineering Postgraduate Project B,University of Queensland,QLD
ENGG7802,Engineering Postgraduate Project B,University of Queensland,QLD
ENGG7806,Engineering Postgraduate Project D,University of Queensland,QLD
ENGG7807,Engineering Postgraduate Project D,University of Queensland,QLD
ENGG7808,Engineering Postgraduate Project D,University of Queensland,QLD
ENGG7901,Professional Engineering and the Business Environment: Global Practice,University of Queensland,QLD
ENGG7902,Engineering Innovation and Leadership,University of Queensland,QLD
AERO7300,Aerospace Composites,University of Queensland,QLD
CHEE7601,Nanomaterials,University of Queensland,QLD
MATE7016,Materials for Energy Conversion and Storage,University of Queensland,QLD
MECH7480,Computational Fluid Dynamics,University of Queensland,QLD
ENGG7503,Well Test Analysis,University of Queensland,QLD
ENGG7504,Reservoir Simulation,University of Queensland,QLD
ENGG7505,Production Technology,University of Queensland,QLD
ENGG7507,Petroleum Project Economics and Decision Making,University of Queensland,QLD
ENGG7500,Geoscience for Petroleum Engineering,University of Queensland,QLD
ENGG7501,Well Logging for Petroleum Engineers,University of Queensland,QLD
ENGG7502,Reservoir Engineering,University of Queensland,QLD
ENGG7506,Drilling Engineering,University of Queensland,QLD
ENGG7508,Petroleum Eng Field Project,University of Queensland,QLD
ENGG7509,Individual Project in Petroleum Engineering,University of Queensland,QLD
COMP7505,Algorithms & Data Structures,University of Queensland,QLD
COMP7702,Artificial Intelligence,University of Queensland,QLD
COMS7003,Information Security,University of Queensland,QLD
CSSE7001,The Software Process,University of Queensland,QLD
INFS7202,Web Information Systems,University of Queensland,QLD
INFS7208,Cloud Computing,University of Queensland,QLD
INFS7907,Advanced Database Systems,University of Queensland,QLD
COMP7402,Compilers and Interpreters,University of Queensland,QLD
COMP7500,Advanced Algorithms & Data Structures,University of Queensland,QLD
COMP7703,Machine Learning,University of Queensland,QLD
COMS7507,Advanced topics in Security,University of Queensland,QLD
DECO6500,Advanced Human-Computer Interaction,University of Queensland,QLD
INFS7203,Data Mining,University of Queensland,QLD
INFS7205,Advanced Techniques for High Dimensional Data,University of Queensland,QLD
CSSE7100,Reasoning about Programs,University of Queensland,QLD
"[	
	ENGG7282",Engineering Project 8A,University of Queensland,QLD
"[	
	ENGG7241",Engineering Project 4A,University of Queensland,QLD
MATH7501,Mathematics for Data Science 1,University of Queensland,QLD
CSSE7030,Introduction to Software Engineering,University of Queensland,QLD
CSSE7201,Introduction to Computer Systems,University of Queensland,QLD
CHEE4002,Risk in Process Industries,University of Queensland,QLD
"[	
	ENGG7281",Engineering Project 8A,University of Queensland,QLD
MATH7000,Calculus & Linear Algebra II,University of Queensland,QLD
CHEE7501,Advanced Water Technology and Management,University of Queensland,QLD
ENGY7000,Energy Principles and Renewable Energy,University of Queensland,QLD
EIBS7302,Evidence Based Innovation: From Business Model To Business Plan,University of Queensland,QLD
EIBS7303,Building Innovation Capability,University of Queensland,QLD
EIBS7304,Entrepreneurial Leadership,University of Queensland,QLD
EIBS7305,Commercialisation in Practice Project,University of Queensland,QLD
EIBS7307,Lean Start Up,University of Queensland,QLD
MGTS7310,Business Negotiation,University of Queensland,QLD
MGTS7615,Public Sector Accountability,University of Queensland,QLD
MGTS7616,Designing Public Policy,University of Queensland,QLD
"[	
	CIVL2135",Environmental Issues and Sustainability in Engineering,University of Queensland,QLD
"[	
	CIVL2410",Sustainable Transport Engineering - Traffic Analysis,University of Queensland,QLD
"[	
	CIVL3340",Structural Analysis,University of Queensland,QLD
"[	
	CIVL3141",Hydrology and Hydrological Risk,University of Queensland,QLD
"[	
	CIVL3420",Sustainable Transport Engineering - Planning and Design,University of Queensland,QLD
"[	
	CIVL2340",Design of Steel Structures,University of Queensland,QLD
CIVL7500,Research Thesis[2],University of Queensland,QLD
CIVL7501,Research Thesis[2],University of Queensland,QLD
CIVL7511,Research Project,University of Queensland,QLD
CIVL7512,Research Project,University of Queensland,QLD
"[	
	ENGG7807",Engineering Postgraduate Project D,University of Queensland,QLD
"[	
	ENGG7808",Engineering Postgraduate Project D,University of Queensland,QLD
"[	
	ENGG7803",Engineering Postgraduate Project B,University of Queensland,QLD
"[	
	ENGG7804",Engineering Postgraduate Project B,University of Queensland,QLD
ENGY7210,Frontiers in Renewable Energy Technologies,University of Queensland,QLD
MATH7052,Multivariate Calculus & Ordinary Differential Equations,University of Queensland,QLD
MATH7051,Calculus & Linear Algebra I,University of Queensland,QLD
"[	
	CHEE2003",Fluid & Particle Mechanics,University of Queensland,QLD
"[	
	MECH2410",Fundamentals of Fluid Mechanics,University of Queensland,QLD
CSSE7023,Advanced Software Engineering,University of Queensland,QLD
"[	
	ENGG7290",Engineering Placement Semester,University of Queensland,QLD
ENVM7001,Foundations in Environmental Studies,University of Queensland,QLD
ENVM7201,Catchment Processes & Management,University of Queensland,QLD
ENVM7202,Resource Management & Environmental Planning,University of Queensland,QLD
ENVH7001,Environmental Health Risk - Biological Hazards,University of Queensland,QLD
FIRE7511,Research Thesis,University of Queensland,QLD
FIRE7512,Research Thesis,University of Queensland,QLD
FIRE7600,Introduction to Fire Safety Engineering,University of Queensland,QLD
FIRE7610,Fire Engineering Design:Solutions for Implicit Safety,University of Queensland,QLD
PLAN7901,Principles of Project Management,University of Queensland,QLD
PLAN7902,Applications of Project Management,University of Queensland,QLD
COMS7400,Photonics,University of Queensland,QLD
ELEC7403,Medical & Industrial Instrumentation,University of Queensland,QLD
ELEC7402,Advanced Electronic & Power Electronics Design,University of Queensland,QLD
MGTS7610,Management Communication,University of Queensland,QLD
BIOT7005,Business Planning in Biotechnology,University of Queensland,QLD
BIOT7031,Quality Management Systems in Biotechnology,University of Queensland,QLD
BIOT7033,Issues in Biotechnology,University of Queensland,QLD
BISM7202,Information Systems for Management,University of Queensland,QLD
DECO7110,Design Thinking,University of Queensland,QLD
DECO7140,Introduction to Web Design,University of Queensland,QLD
DECO7180,Design Computing Studio 1 - Interactive Technology,University of Queensland,QLD
DECO7230,Digital Prototyping,University of Queensland,QLD
AGRC7043,Agrifood Strategies and Competitiveness,University of Queensland,QLD
AGRC7050,Agribusiness Value Chain Management,University of Queensland,QLD
FOOD7006,Food Safety & Quality Management,University of Queensland,QLD
FOOD7011,Principles of Food Preservation,University of Queensland,QLD
FOOD7016,Food Sensory & Physical Assessment,University of Queensland,QLD
FOOD7019,Food Product and Process Designs,University of Queensland,QLD
MKTG7961,Agribusiness Marketing,University of Queensland,QLD
POLS7107,"Globalisation, International Political Economy and Development",University of Queensland,QLD
SOSC7288,Community Development: Local and International Practices,University of Queensland,QLD
ENGY7200,"Energy Strategy, Innovation, and Entrepreneurship",University of Queensland,QLD
ECON7530,International Trade & Investment,University of Queensland,QLD
ECON7560,Globalisation and Economic Development,University of Queensland,QLD
EVNT7050,International Event Issues and Strategies,University of Queensland,QLD
HOSP7051,Global Hospitality Operations,University of Queensland,QLD
HOSP7052,"Global Hotel, Resort and Casino Management",University of Queensland,QLD
HOSP7053,Service Leadership in Hospitality,University of Queensland,QLD
TOUR7053,Tourism in Developing Economies,University of Queensland,QLD
ECON7310,Elements of Econometrics,University of Queensland,QLD
ERTH7111,Ore Deposits & Exploration Geology,University of Queensland,QLD
ERTH7301,Ore Body Modelling,University of Queensland,QLD
ERTH7311,Exploration Geochemistry,University of Queensland,QLD
ERTH7411,Basin Analysis in Exploration,University of Queensland,QLD
ERTH7510,Geophysical Signal Processing,University of Queensland,QLD
ERTH7520,Exploration Seismology,University of Queensland,QLD
ERTH7611,Advanced Field Geology,University of Queensland,QLD
ERTH7711,Advanced Structural Geology,University of Queensland,QLD
GEOM7000,Introduction to Earth Observation Sciences (EOS),University of Queensland,QLD
GEOM7005,Geographical Information Systems,University of Queensland,QLD
ERTH7511,Gravity & Magnetic Exploration,University of Queensland,QLD
ERTH7521,Electrical & Electromagnetic Exploration,University of Queensland,QLD
ERTH6550,Industrial Applications of Exploration Geophysics,University of Queensland,QLD
ENVM7305,Environmental Management in Mining,University of Queensland,QLD
ERTH7102,Special Topics I,University of Queensland,QLD
ERTH7103,Special Topics II,University of Queensland,QLD
ERTH7104,Special Topics III,University of Queensland,QLD
ERTH7105,Special Topics IV,University of Queensland,QLD
GEOM7001,Advanced Earth Observation Sciences (EOS),University of Queensland,QLD
GEOM7002,Advanced Geographical Information Systems,University of Queensland,QLD
OHSS7000,Occupational Health and Safety,University of Queensland,QLD
ERTH7000,Project or Thesis,University of Queensland,QLD
ERTH7200,Project or Thesis,University of Queensland,QLD
ERTH7001,Project or Thesis,University of Queensland,QLD
ERTH7201,Project or Thesis,University of Queensland,QLD
ERTH7101,Project or Thesis,University of Queensland,QLD
PSYC7042,Child & Adolescent Behavioural Assessment & Therapy,University of Queensland,QLD
PSYC7112,Assessment in Psychological Practice,University of Queensland,QLD
PSYC7191,Clinical Psychopathology,University of Queensland,QLD
PSYC7211,Clinical Skills,University of Queensland,QLD
PSYC7231,Ethical Practice and Research Approaches,University of Queensland,QLD
PSYC7251,Evidence-based Psychotherapies,University of Queensland,QLD
PSYC8010,Dissertation,University of Queensland,QLD
PSYC8111,Advanced Clinical Health Psychology,University of Queensland,QLD
PSYC8161,Functional Neuroanatomy and Cognitive Disorders,University of Queensland,QLD
PSYC8171,Clinical Neuropsychology,University of Queensland,QLD
PSYC8181,Advanced Clinical Neuropsychology and Neurorehabilitation,University of Queensland,QLD
PSYC8291,Applied Gerontology,University of Queensland,QLD
PSYC8301,Internship and Professional Practice 1,University of Queensland,QLD
PSYC8302,Internship and Professional Practice 2,University of Queensland,QLD
PSYC8320,Externship Placement 1,University of Queensland,QLD
PSYC8330,Externship Placement 2,University of Queensland,QLD
PSYC8340,Externship Placement 3,University of Queensland,QLD
PSYC7052,Behavioural Family Intervention,University of Queensland,QLD
PSYC7241,Acceptance and Commitment Therapy,University of Queensland,QLD
PSYC8191,Clinical Leadership and Supervision,University of Queensland,QLD
PSYC7261,Addiction Science and Practice,University of Queensland,QLD
PSYC7804,Couples Therapy,University of Queensland,QLD
PSYC8018,Rehabilitation Psychology,University of Queensland,QLD
COUN7006,Advanced Interpersonal Skills,University of Queensland,QLD
PSYC7806,Working with Children and Young People in Therapy,University of Queensland,QLD
PSYC7810,Applied Psychology Placement A,University of Queensland,QLD
PSYC7850,Counselling Placement B,University of Queensland,QLD
PSYC7860,Counselling Placement D,University of Queensland,QLD
COUN7019,Counselling for Crisis and Violence,University of Queensland,QLD
PSYC7807,Understanding and Caring for Those Affected by Loss,University of Queensland,QLD
PSYC7808,Clinical Health Approaches,University of Queensland,QLD
SWSP7267,Family Therapy Traditions: Basic Concepts and Skills,University of Queensland,QLD
PSYC7830,Clinical Health Placement B,University of Queensland,QLD
PSYC7840,Health Promotion Placement D,University of Queensland,QLD
PSYC8017,Public Health Psychology,University of Queensland,QLD
"[	
	PUBH7035",Health Promotion Planning,University of Queensland,QLD
"[	
	PUBH7036",Health Promotion Implementation and Evaluation,University of Queensland,QLD
PSYC7424,Job & Organisational Design,University of Queensland,QLD
PSYC7454,Advanced Organisational Psychology,University of Queensland,QLD
PSYC7464,Organisational Change: Theory & Practice,University of Queensland,QLD
PSYC7484,Advanced Personnel Training,University of Queensland,QLD
PSYC7524,Organisational Psychology Practicum A,University of Queensland,QLD
PSYC7544,Organisational Psychology Practicum C,University of Queensland,QLD
PSYC7554,Organisational Psychology Practicum D,University of Queensland,QLD
PSYC7594,Motivating & Leading in the Workplace,University of Queensland,QLD
PHYL6000,"Sport Science (Anatomy, Biomechanics, Physiology)",University of Queensland,QLD
PSYC7725,Psychological Skills Training Techniques in Sport,University of Queensland,QLD
PSYC7745,Sport Psychology Placement B,University of Queensland,QLD
PSYC7755,Sport Psychology Placement D,University of Queensland,QLD
PSYC7775,Introduction to Applied Practice in Sport & Exercise Psychology,University of Queensland,QLD
PUBH7035,Health Promotion Planning,University of Queensland,QLD
PUBH7036,Health Promotion Implementation and Evaluation,University of Queensland,QLD
PUBH7000,Public Health Research Methods,University of Queensland,QLD
PUBH7027,Introduction to Environmental Health,University of Queensland,QLD
PUBH7034,Health Promotion in Public Health,University of Queensland,QLD
PUBH7614,Health Systems,University of Queensland,QLD
PUBH7620,Social Perspectives in Public Health,University of Queensland,QLD
PUBH7113,Global Health & Development,University of Queensland,QLD
PUBH7645,Global Health Policy in Practice,University of Queensland,QLD
PHTY7941,Advanced Musculoskeletal Physiotherapy Practice,University of Queensland,QLD
PHTY7942,Advanced Musculoskeletal Physiotherapy Clinical Science,University of Queensland,QLD
PHTY7943,Clinical Practicum in Advanced Musculoskeletal Physiotherapy,University of Queensland,QLD
PHTY7947,Research in Sports and Musculoskeletal Physiotherapy,University of Queensland,QLD
PHTY7944,Sports Physiotherapy Practice,University of Queensland,QLD
PHTY7945,Sports Physiotherapy Clinical Science,University of Queensland,QLD
PHTY7946,Clinical Practicum in Sports Physiotherapy,University of Queensland,QLD
PUBH7120,Public Health Practice,University of Queensland,QLD
PUBH7900,Project,University of Queensland,QLD
PUBH7901,Project (Part Time),University of Queensland,QLD
PUBH7902,Project (Part Time),University of Queensland,QLD
PUBH7044,Public Health Professional Placement,University of Queensland,QLD
MINE7053,Sustainable Development in the Resources Sector,University of Queensland,QLD
MINE7023,Community Development for the Resources Sector,University of Queensland,QLD
MINE7024,Community Engagement for the Resources Sector,University of Queensland,QLD
MINE7052,Community Aspects in Resource Development,University of Queensland,QLD
MINE7061,Sustainable Development in the Resources Sector - Tools and Integration,University of Queensland,QLD
ENVM7100,Foundations of Sustainable Development,University of Queensland,QLD
ENVM7123,Regulatory Frameworks for Environmental Management & Planning,University of Queensland,QLD
ENVM7513,Environment & Community,University of Queensland,QLD
MINE7032,Sustainable Management of Risk in Industry,University of Queensland,QLD
MINE7033,Resources Sector Risk Management,University of Queensland,QLD
MINE7035,Special Project in the Resources Sector,University of Queensland,QLD
MINE7055,Regional and Local Economic Development in the Resources Sector,University of Queensland,QLD
MINE7056,Research Methods for the Resources Sector,University of Queensland,QLD
MGTS7968,Rural Community Development[3],University of Queensland,QLD
MGTS7976,Effective Stakeholder Engagement,University of Queensland,QLD
PLAN7612,Global South Cities: Development planning theory and practice,University of Queensland,QLD
PLAN7121,Community Planning & Participation,University of Queensland,QLD
POLS7101,Dynamics of Governance,University of Queensland,QLD
SOCY7190,Evaluating Social Programs,University of Queensland,QLD
ENVM7003,Applied Research Methods,University of Queensland,QLD
MINE7009,Project or Thesis V,University of Queensland,QLD
MINE7010,Thesis,University of Queensland,QLD
MINE7029,Project or Thesis V,University of Queensland,QLD
ENVM7405,Managing Post-Mining Landscapes: Land Rehabilitation in the Mining Industry,University of Queensland,QLD
MINE7050,Water Management in the Resources Sector,University of Queensland,QLD
CONS7008,Sampling Design and Analysis in Conservation Science,University of Queensland,QLD
MINE7041,Mine Occupational Health & Safety Management,University of Queensland,QLD
HUFA7502,Human Centred Design in the Resources Industry,University of Queensland,QLD
MINE7042,Incident Investigation & Analysis,University of Queensland,QLD
MATH7010,Project or Thesis,University of Queensland,QLD
MATH7011,Project or Thesis,University of Queensland,QLD
MATH7012,Project or Thesis,University of Queensland,QLD
MATH7013,Minor Project A,University of Queensland,QLD
MATH7014,Minor Project B,University of Queensland,QLD
MATH7015,Mini Project A,University of Queensland,QLD
MATH7016,Mini Project B,University of Queensland,QLD
COSC7502,High-Performance Computing,University of Queensland,QLD
MATH7039,Financial Mathematics,University of Queensland,QLD
MATH7049,Computation in Financial Mathematics,University of Queensland,QLD
MATH7091,Financial Calculus,University of Queensland,QLD
MATH7105,General Relativity,University of Queensland,QLD
MATH7106,Advanced Mathematical Methods & Models A,University of Queensland,QLD
MATH7107,Advanced Mathematical Methods & Models B,University of Queensland,QLD
MATH7133,Algebraic Methods of Mathematical Physics,University of Queensland,QLD
MATH7134,Mathematical Biology,University of Queensland,QLD
MATH7144,Advanced Hamiltonian Dynamics & Chaos,University of Queensland,QLD
MATH7201,Applications of Scientific Computing,University of Queensland,QLD
MATH7202,Advanced Topics in Operations Research,University of Queensland,QLD
MATH7232,Operations Research & Mathematical Planning,University of Queensland,QLD
MATH7301,Advanced Algebra,University of Queensland,QLD
MATH7302,Combinatorial Designs,University of Queensland,QLD
MATH7303,Advanced Combinatorics,University of Queensland,QLD
MATH7304,Number Theory,University of Queensland,QLD
MATH7331,Graph Theory and Design Theory,University of Queensland,QLD
MATH7333,Abstract Algebra & Number Theory,University of Queensland,QLD
MATH7402,Advanced Ordinary Differential Equations,University of Queensland,QLD
MATH7403,Advanced Partial Differential Equations,University of Queensland,QLD
MATH7404,Functional Analysis,University of Queensland,QLD
MATH7405,Measure Theory,University of Queensland,QLD
MATH7406,Control Theory,University of Queensland,QLD
MATH7701,Special Topics I,University of Queensland,QLD
MATH7702,Special Topics II,University of Queensland,QLD
MATH7703,Special Topics III,University of Queensland,QLD
MATH7704,Special Topics IV,University of Queensland,QLD
STAT7301,Mathematical Statistics,University of Queensland,QLD
STAT7304,Probability Models & Stochastic Processes I,University of Queensland,QLD
STAT7502,Advanced Statistics I,University of Queensland,QLD
STAT7503,Advanced Statistics II,University of Queensland,QLD
STAT7504,Advanced Probability & Stochastic Processes I,University of Queensland,QLD
STAT7505,Advanced Probability & Stochastic Processes II,University of Queensland,QLD
STAT7701,Special Topics I,University of Queensland,QLD
STAT7702,Special Topics II,University of Queensland,QLD
STAT7703,Special Topics III,University of Queensland,QLD
COSC7500,Numerical Methods in Computational Science,University of Queensland,QLD
MATH7100,Applied Mathematical Analysis,University of Queensland,QLD
MATH7307,Linear & Abstract Algebra & Number Theory,University of Queensland,QLD
MATH7308,Discrete Mathematics II,University of Queensland,QLD
STAT7003,Mathematical Probability,University of Queensland,QLD
PHYS7712,Project A,University of Queensland,QLD
PHYS7713,Project B,University of Queensland,QLD
PHYS7722,Research Project A,University of Queensland,QLD
PHYS7723,Research Project B,University of Queensland,QLD
PHYS7730,Advanced Research Project,University of Queensland,QLD
PHYS7731,Advanced Research Project,University of Queensland,QLD
PHYS7732,Advanced Research Project,University of Queensland,QLD
PHYS7743,Extended Research Project,University of Queensland,QLD
PHYS7744,Extended Research Project,University of Queensland,QLD
PHYS7745,Extended Research Project,University of Queensland,QLD
PHYS7002,Special Topics in Physics,University of Queensland,QLD
PHYS7004,Special Topics in Physics,University of Queensland,QLD
PHYS7021,Statistical Mechanics,University of Queensland,QLD
PHYS7033,Condensed Matter Physics: Electronic properties of crystals,University of Queensland,QLD
PHYS7042,Quantum Physics,University of Queensland,QLD
PHYS7055,Laser Physics & Quantum Optics,University of Queensland,QLD
PHYS7073,Computational Physics,University of Queensland,QLD
PHYS7080,Extragalactic Astrophysics & Cosmology,University of Queensland,QLD
PHYS7241,Advanced Quantum Theory,University of Queensland,QLD
PHYS7250,Fields in Physics,University of Queensland,QLD
PHYS7270,Advanced Computational Physics,University of Queensland,QLD
PHYS7280,Frontiers in Astrophysics,University of Queensland,QLD
PHYS7825,Advanced Experimental Skills,University of Queensland,QLD
PHYS7900,Perspectives in Physics Research,University of Queensland,QLD
PHYS7141,Introduction to Quantum Mechanics,University of Queensland,QLD
PHYS7120,Thermodynamics & Condensed Matter Physics,University of Queensland,QLD
PHYS7155,Introduction to Fields in Physics,University of Queensland,QLD
PHYS7200,"Dynamics, Chaos & Special Relativity",University of Queensland,QLD
STAT7010,Project or Thesis I,University of Queensland,QLD
STAT7011,Project or Thesis I,University of Queensland,QLD
STAT7013,Project or Thesis I,University of Queensland,QLD
STAT7014,Minor Project A,University of Queensland,QLD
STAT7015,Minor Project B,University of Queensland,QLD
STAT7016,Mini Project A,University of Queensland,QLD
STAT7017,Mini Project B,University of Queensland,QLD
STAT7306,Statistical Analysis of Genetic Data,University of Queensland,QLD
STAT7500,Problems and Applications in Modern Statistics,University of Queensland,QLD
STAT7602,Health Indicators & Health Surveys,University of Queensland,QLD
STAT7603,Data Management & Statistical Computing,University of Queensland,QLD
STAT7605,Clinical Biostatistics,University of Queensland,QLD
STAT7606,Design of Randomised Controlled Trials,University of Queensland,QLD
STAT7608,Categorical Data & Generalised Linear Models,University of Queensland,QLD
STAT7609,Survival Analysis,University of Queensland,QLD
STAT7610,Longitudinal & Correlated Data,University of Queensland,QLD
STAT7611,Bioinformatics,University of Queensland,QLD
STAT7612,Advanced Clinical Trials,University of Queensland,QLD
STAT7613,Bayesian Statistical Methods,University of Queensland,QLD
STAT7203,Applied Probability & Statistics,University of Queensland,QLD
EVNT7051,Event Planning & Project Management,University of Queensland,QLD
EVNT7052,"Event Marketing, Sponsorship & Fundraising",University of Queensland,QLD
EVNT7053,"Event Design, Staging & Production",University of Queensland,QLD
HOSP7050,Designing Food and Beverage Experiences,University of Queensland,QLD
TOUR7050,Special Interest Tourism,University of Queensland,QLD
TOUR7051,Destination Management & Marketing,University of Queensland,QLD
TOUR7052,Travel Distribution and Transport Systems,University of Queensland,QLD
BIOC6006,Directed Studies in Molecular Genetics,University of Queensland,QLD
VETS7704,Veterinary Diagnostic Laboratory Techniques,University of Queensland,QLD
VETS7709,Diagnostic Pathology,University of Queensland,QLD
VETS7711,Pathology of Diseases of Australian Wildlife,University of Queensland,QLD
"[	
	FINM2400",Managerial Finance,University of Queensland,QLD
"[	
	FINM2401",Financial Management,University of Queensland,QLD
"[	
	IBUS2302",Globalisation & Business,University of Queensland,QLD
"[	
	IBUS3303",Global Production and Logistics,University of Queensland,QLD
"[	
	BIOC3000",Advanced Biochemistry and Molecular Biology,University of Queensland,QLD
"[	
	CHEM3001",Advanced Organic Chemistry,University of Queensland,QLD
"[	
	BIOM3402",Experimental Pharmacology,University of Queensland,QLD
"[	
	CHEM3016",Advanced Experimental Chemistry,University of Queensland,QLD
"[	
	CHEM3010",Advanced Inorganic Chemistry,University of Queensland,QLD
COMU3801,Communication Internship,University of Queensland,QLD
COMU3015,Public Interest Communication,University of Queensland,QLD
COMU3130,Public Relations Project,University of Queensland,QLD
COMU3140,Issues and Stakeholder Engagement,University of Queensland,QLD
